1-0 H_25.40000_179.29412
1722 4.71306 -18.49542
1725 1.16579 -5.76570
1726 5.83443 -6.61390
1727 -1.48740 -5.96944
1728 -9.55187 -4.43504
1733 5.34639 -13.03331
1735 10.21782 -17.67414
1740 6.35187 -9.93803
1742 -9.85396 -19.13957
1743 8.84484 -11.35156
1744 0.50499 -17.04391
1747 -0.67046 -17.62392
1748 -4.61372 -15.99884
1749 6.07756 -11.37468
1750 9.78615 -6.70448
1754 4.62912 -15.73135
1755 -1.32905 -6.74667
1757 0.07905 -17.85712
1758 -4.05006 -15.50838
1759 -6.42097 -4.61105
1760 6.48081 2.21390
1761 6.31968 0.95521
1762 -6.83219 0.37549
1763 3.63839 -11.74270
1764 0.16768 -14.57856
1765 -8.53265 -14.96209
1766 -6.53944 -3.08085
1767 7.80841 -8.78730
1770 11.09739 -5.98433
1771 0.37603 -15.88589
1772 -5.80818 -5.14736
1776 0.83436 -14.65740
1778 10.21187 -5.47581
1779 -2.86942 -6.85388
1781 -1.62229 -10.57545
1782 -4.93769 -2.23928
1783 -6.57347 -11.06211
1784 -1.19208 -14.77099
1786 2.63272 -11.82113
1787 -7.21631 2.77481
1789 9.61449 -0.05722
1790 -4.94021 -7.44885
1792 -0.22740 -9.23635
1794 10.13308 -6.29811
1795 1.11564 -6.91661
1796 10.43136 0.24031
1797 -6.95538 -1.25369
1798 4.16818 -1.21586
1799 -6.33517 1.91769
1800 -6.02503 -5.37941
1801 -4.64433 -1.00921
1802 6.41740 -7.29816
1803 0.97762 -6.17691
1816 -6.52628 2.34119
1817 -2.68335 -6.02706
1818 -1.95114 -9.97964
1820 5.10985 2.51981
1821 -6.57880 -8.60861
1823 7.76977 0.47508
1826 9.65087 -10.91594
1827 7.83426 -6.61007
1832 6.66495 -16.98920
1833 1.59610 -16.60740
1845 -5.92874 -16.30967
1847 11.67971 -14.43515
1848 3.23890 -9.56022
1851 -10.69887 2.81643
1853 11.05180 -13.41901
1856 -8.11084 3.70585
1857 -7.04335 3.53498
1858 -8.47421 0.08592
1859 -9.55337 -4.83644
1860 -6.84573 -7.61900
1861 -6.98703 -4.11896
1862 8.69903 -9.26015
1864 7.20598 -1.73315
1866 10.00245 -12.50872
1867 -8.20005 -8.16481
1868 -10.17204 -9.70453
1871 -7.57456 1.73412
1872 -4.53519 -2.84888
1873 -6.25614 3.79759
1875 11.23661 -12.73942
1877 10.86054 -6.71907
1878 10.72244 -7.34454
1879 7.54284 -4.62916
1880 6.35187 -9.93803
1884 -5.94154 -13.29154
1898 8.30102 -5.69114
1902 7.90970 -0.76560
1903 2.65648 -6.54771
1904 3.45737 -6.71896
1918 0.53943 -12.68524
1928 1.52522 3.45262
1956 6.32597 -2.64613
1958 6.34218 -2.18148
1960 4.93149 -1.13100
1962 -11.33673 -2.10805
1965 5.54432 -2.64051
1978 3.46095 0.46095
1992 4.27930 -3.58926
2002 2.08976 -4.49542
2008 2.64622 -4.53236
2010 4.03498 -2.90387
2049 3.26683 -2.36430
2050 3.42730 -3.33727
2070 3.29790 -3.58785
2071 4.33425 -4.55834
2072 4.33949 -4.82814
2082 4.23577 -10.40255
2108 4.54881 -5.71673
2113 5.65783 -5.29885
2114 5.23913 -6.78430
2115 6.93540 -4.30164
2116 7.54399 -5.66751
2117 5.74130 -4.59016
2120 4.78654 -6.05267
2121 9.29134 -1.35738
2123 6.74233 -4.54654
2124 8.03897 -3.13312
2125 9.93137 -2.83487
2126 6.66467 -5.13174
2127 10.59209 -2.97748
2128 10.31691 -0.91595
2129 -1.06891 -8.95844
2130 -2.10669 -7.44333
2131 -6.01020 -14.27529
2132 -1.42731 -12.28133
2133 9.58179 -0.42241
2134 0.44574 -7.83251
2135 -3.64127 -3.04750
2136 7.49364 -2.67304
2137 -0.75758 -9.56946
2139 -1.37676 -8.32240
2142 10.74872 0.03144
2145 -5.17273 -5.07423
2152 -4.43342 1.99986
2156 -3.79616 -8.42629
2163 12.13626 -2.60446
2174 11.12246 -2.24898
2175 2.42432 -9.06742
2177 11.21293 -1.36138
2181 10.23628 -3.30223
2278 -2.74058 -4.82971
2675 2.08976 -4.49542
2681 2.35411 -3.05147
2693 -10.98788 0.15667
2694 12.18116 -16.04058
2696 11.69397 -11.81584
2697 7.44527 -7.57027
2698 -7.67023 -6.42924
2699 7.25251 -18.31233
2702 2.18709 -17.98909
2725 6.86681 -0.04122
2779 0.21192 -0.26626
2814 10.61310 -15.66376
2816 4.94811 -4.05684
2844 -8.50842 1.49661
2849 4.63481 2.73391
2850 -3.83272 -2.09553
2851 -8.45090 -9.31977
2852 -3.17954 1.67951
2853 -10.31289 -14.71291
2854 -1.93013 -21.41567
2855 3.90440 -13.39487
2856 -8.54587 2.66278
2858 -2.62888 3.00180
2867 -4.44963 -14.60850
2876 -9.94534 -10.07311
2878 3.45882 0.86481
2881 -10.48447 -9.98242
2885 -8.96908 -19.66479
2889 -11.15088 -12.63192
2895 -3.85173 -17.18289
3594 -4.39879 1.01471
3714 -0.05634 0.03454
3743 -9.58115 -2.56717
3756 1.54826 -0.02126
3776 -1.74768 -6.72323
3847 -0.57861 -7.58900
3849 4.95876 -3.58739
3894 1.20428 -0.48630
3913 -11.08834 -4.09117
3939 -7.16185 -3.00255
3940 0.31056 -1.08844
3941 -0.40680 -8.98313
3943 -9.71502 -1.20616
3944 -11.04816 0.56803
3947 -9.18915 -2.12523
3959 2.17815 3.03051
3970 7.86593 -14.97609
3971 -10.31582 -5.14451
3972 2.56648 0.81261
3973 -9.64740 2.57341
3979 -2.41566 1.76042
3994 2.49980 0.18559
3995 -2.39870 -14.55927
3996 -10.18374 -7.09214
3997 -8.62260 -7.15205
3998 7.89861 -11.64680
4000 -9.70856 -11.25262
4004 -10.79481 -21.61383
4005 -11.83179 -17.45648
4006 -10.21989 -15.88849
4007 -7.40312 -19.31366
4008 -11.29835 -18.17749
4009 2.15586 -21.88301
4010 7.96648 -20.03437
4011 -10.58280 -13.60333
4078 8.56163 -20.93544
4089 -9.58231 -5.55994
4127 -3.92374 -11.94805
4132 -9.94396 -11.28356
4152 -8.42826 -21.99547
4153 1.78919 -21.90155
4158 -5.28614 -21.82356
4446 -9.45938 -10.47245
4453 -9.16809 -16.26200
4454 5.96627 -21.13368
4455 8.35634 -20.46168
-99
1-60 H_25.40000_44.60488
1055 -3.19019 -8.41297
1282 8.77880 -3.04155
1283 -4.72933 -7.01453
1299 -7.01629 -13.64281
1305 2.91641 -2.56413
1358 -0.69393 -3.08691
1417 3.23987 -11.24571
1601 -0.51335 -2.24218
1602 1.51261 -0.91447
1604 0.80007 0.81274
1605 1.31847 2.88958
1606 5.26974 -6.21174
1610 4.74536 -16.50072
1619 -0.58252 -4.04221
1621 8.30729 -8.18271
1624 -8.90106 -7.52463
1625 9.66956 -15.50336
1628 -1.75570 -18.89786
1629 10.62710 -9.57260
1634 3.07972 -12.49430
1635 10.74709 -4.16309
1636 10.65229 -15.65245
1639 9.96744 -10.18311
1641 8.50795 -6.50591
1644 -0.81994 -12.03411
1645 -8.40022 2.99199
1646 -0.36867 -16.92169
1649 -3.52828 -12.31912
1650 -8.90934 -4.65093
1651 7.90936 -19.06308
1652 -0.64893 0.89608
1653 10.80423 -20.15196
1655 5.61169 -9.08374
1656 11.13503 -18.05487
1657 -2.99159 -14.72010
1658 -2.55222 -10.57699
1659 -4.06840 -20.16518
1661 -7.12830 -6.74489
1662 -1.43463 -0.25893
1667 -3.21708 1.37012
1668 -7.94019 -0.09165
1670 -9.99777 -3.99774
1671 8.27028 -7.58271
1673 -9.10763 -4.11230
1675 -8.27458 -2.23660
1676 -1.80958 -6.40110
1677 2.93129 -8.03525
1678 10.29459 -14.67527
1679 7.38648 -19.07600
1681 -6.05676 -12.90942
1682 9.69076 -20.25953
1684 5.57714 2.45841
1685 5.84612 1.43864
1686 -6.29178 -13.30145
1687 3.24474 -10.95186
1689 -5.13057 -8.52212
1690 -4.39755 -7.30845
1692 8.75758 -18.30637
1697 -1.45865 -14.95317
1698 -4.27027 -17.70739
1699 -1.95734 4.00726
1700 5.18253 -11.52756
1701 9.26581 -7.96757
1702 8.37289 -21.11911
1704 10.08897 -9.27469
1708 1.17766 -12.20920
1709 5.40192 -19.38967
1710 0.42511 2.93103
1712 -0.44965 -0.28546
1718 -1.89264 -5.19265
1719 -10.49808 -1.01896
1721 -5.59829 -8.06991
1725 1.19703 -5.94644
1728 -10.44888 -4.54470
1737 7.97962 -8.21531
1738 8.52200 -15.48440
1740 6.67256 -10.11068
1741 10.55201 -9.99216
1743 9.49744 -11.65574
1744 2.26893 -17.35141
1745 7.27119 -13.78873
1749 6.56588 -11.57250
1750 9.19622 -6.82142
1751 6.98486 -21.20540
1755 -1.09733 -6.92883
1756 -3.66906 -14.79988
1758 -2.26399 -15.91109
1759 -7.26909 -4.72608
1760 4.31298 2.17606
1762 -8.73059 0.37163
1764 1.48284 -14.82076
1765 -7.27593 -15.24237
1766 -7.79195 -3.07436
1767 7.83947 -8.96792
1768 9.67521 -15.76382
1769 5.92811 -16.22702
1770 10.31609 -6.09918
1771 1.92611 -16.20301
1772 -6.45541 -5.29010
1773 0.92085 -16.22550
1778 9.34461 -5.62662
1779 -2.71037 -7.06836
1780 -2.59165 -14.93467
1781 -1.04567 -10.79863
1782 -6.34726 -2.31307
1783 -5.82850 -11.29642
1784 0.19969 -15.10006
1786 3.56815 -12.18881
1787 -9.63368 2.75474
1792 0.03427 -9.42369
1795 1.26972 -7.07643
1797 -8.49092 -1.35179
1799 -8.54373 1.85427
1800 -6.65143 -5.52771
1801 -6.21792 -1.06440
1802 6.32438 -7.52617
1803 1.11697 -6.37572
1806 7.70107 -15.50532
1810 0.10305 -10.28187
1816 -8.82763 2.29466
1818 -1.43195 -10.24559
1821 -6.36272 -8.82472
1827 7.28165 -6.73279
1833 3.24837 -16.87239
1842 0.87239 -19.31043
1848 3.47815 -9.71496
1858 -10.32257 0.03696
1859 -10.29822 -4.96659
1861 -7.85676 -4.25037
1862 8.86758 -9.46142
1864 5.58133 -1.80359
1871 -9.82923 1.70874
1872 -5.83110 -2.93471
1875 11.95478 -12.93263
1877 10.07426 -6.83542
1879 6.53926 -4.73582
1898 7.53560 -5.81433
1902 5.94986 -0.76991
1904 3.25481 -6.88372
1931 9.38957 -14.47426
1937 5.32022 -15.31019
1956 4.84617 -2.72847
1958 4.83734 -2.25191
1978 3.68532 0.32746
1992 3.12409 -3.69677
2010 2.64142 -2.98916
2050 2.19292 -3.43445
2070 2.09918 -3.68370
2071 3.42723 -4.68226
2072 3.51461 -4.95211
2082 4.51890 -10.46869
2108 4.00482 -5.87032
2113 4.81606 -5.40670
2114 4.85421 -6.92797
2115 5.94516 -4.41505
2116 6.77636 -5.78203
2120 4.23848 -6.18805
2121 7.41634 -1.43129
2123 5.64665 -4.65200
2124 6.54647 -3.14389
2125 8.50342 -2.91555
2126 5.82590 -5.25111
2127 9.11713 -3.05199
2128 8.51725 -0.98539
2129 -0.80997 -9.15913
2130 -1.71118 -7.85759
2131 -4.96987 -14.60077
2132 -0.24446 -12.71407
2133 7.72245 -0.43782
2134 0.60466 -7.99924
2135 -4.85573 -3.15289
2136 6.01962 -2.75595
2137 -0.44963 -9.81071
2138 8.70088 -16.35449
2139 -1.21628 -8.46708
2140 -3.70021 -10.67012
2141 -0.00767 -8.25421
2142 8.88396 -0.01690
2143 7.97969 1.53699
2144 -7.84310 2.74298
2145 -5.88067 -5.20685
2146 -6.64389 2.71332
2147 -7.80180 -3.80210
2148 -5.94463 0.96544
2150 -4.14378 -4.10129
2151 -6.90417 0.89419
2152 -6.69538 1.94779
2153 -3.13683 2.32009
2154 -3.45192 2.67971
2155 6.77768 -5.14619
2156 -3.63380 -8.59858
2158 8.54179 -8.45873
2159 2.09430 -15.01935
2160 10.81056 -0.24295
2161 5.65890 -9.60602
2162 11.21069 -0.68966
2163 10.59174 -2.69509
2164 -5.77069 1.82240
2165 -4.70592 2.31253
2166 -4.41679 -1.80470
2167 -3.00944 -2.09781
2168 1.24213 -15.19156
2171 7.06543 -2.28842
2174 9.61649 -2.33160
2175 2.53010 -9.32466
2176 7.28165 -6.73279
2177 9.50527 -1.41799
2178 11.00102 -3.39290
2208 -2.04596 1.16470
2226 1.92444 0.71036
2235 -1.00915 -17.06747
2256 -0.20499 -2.77577
2278 -2.65393 -4.90747
2289 -6.30810 -14.50303
2301 -7.31730 -2.71435
2303 1.64147 -2.89034
2317 -2.07677 -14.81265
2337 -5.33875 -7.86736
2363 -5.13987 -15.11496
2389 -4.92899 -3.38858
2392 -8.23463 -14.22893
2397 11.85012 -9.34828
2399 -7.99361 -13.74901
2697 7.25498 -7.73936
2816 3.79201 -4.13689
2844 -10.69519 1.50944
2848 -6.02003 -15.04611
2850 -5.27498 -2.15801
2856 -10.96674 2.68470
2857 2.84257 -20.85328
2860 -7.55032 -7.62437
2861 -8.96340 -15.27234
2862 -10.67549 -10.64893
2864 -8.78755 -11.58224
2884 -11.61777 -19.29290
2886 -4.15696 -15.77485
2887 -5.40021 -12.73869
2888 0.52089 -3.01251
2889 -10.12910 -12.92710
2890 -11.67013 -6.76371
2891 -9.14965 -8.74835
2892 -2.83099 -15.28617
2893 -5.30024 3.45349
2894 -4.67808 3.58684
2895 -2.02186 -17.55475
2896 -10.07003 -11.37819
2897 3.63312 -18.51676
2898 -7.99664 -18.89445
2899 5.01799 -19.00402
2900 1.36069 -20.29882
2901 -10.32204 -13.13504
2904 -7.97234 -15.65684
3596 -3.66959 0.77478
3598 -1.08996 3.11902
3722 0.93474 -2.22994
3756 1.93729 -0.17424
3847 -0.32258 -7.79329
3849 3.77672 -3.70376
3913 -12.08181 -4.18996
3939 -8.40236 -3.09303
3940 0.78837 -1.25619
3941 -0.10234 -9.18788
3943 -11.25618 -1.16465
3947 -10.57560 -2.21390
3970 9.18852 -15.17897
3972 2.79056 0.66780
3989 -3.50579 0.85043
3993 -1.99130 -21.95105
3994 2.74888 0.07455
3995 -1.08119 -14.79420
3996 -10.22585 -7.26342
3997 -8.62167 -7.37311
4036 8.81762 -7.97436
4037 4.09909 0.33439
4041 7.07800 -8.71491
4042 -0.44720 -2.71603
4043 -7.27245 -9.23892
4044 -10.31019 -7.90705
4045 2.07100 -19.72691
4046 -1.18874 3.34123
4086 -10.46532 -8.53461
4089 -10.37327 -5.71562
4157 0.21091 -20.86475
4159 9.80133 -12.97540
4160 -2.89618 -18.60157
4161 -3.93462 -17.80371
4162 -10.39389 -16.01551
4163 12.09705 -5.91437
4443 -9.86569 -13.77172
4456 -6.29009 -19.33924
4471 -10.51054 -20.09791
-99
1-58 H_25.40000_46.65306
1055 -3.34704 -8.68170
1276 -10.27817 -17.97229
1283 -4.82649 -7.27846
1299 -7.85572 -14.09197
1305 3.85873 -2.66360
1417 3.09544 -11.65595
1600 -11.34069 2.12738
1601 -0.67895 -2.26877
1602 1.38117 -0.94385
1604 0.72681 0.84478
1605 1.30754 3.06691
1606 5.87904 -6.45630
1610 4.23717 -17.15999
1612 5.06302 -14.46657
1619 -0.67114 -4.17498
1621 8.76996 -8.50451
1623 10.00022 -19.24000
1624 -9.22412 -7.77875
1625 9.58336 -16.11603
1627 6.42635 -19.03643
1628 -2.75452 -19.63560
1629 11.05662 -9.93648
1630 -4.17402 -21.20652
1631 10.06247 -18.57954
1632 9.67771 -18.50201
1634 2.77336 -12.99867
1639 10.32945 -10.57596
1641 9.36068 -6.75844
1645 -7.53337 3.05072
1646 -1.33391 -17.51101
1649 -4.03267 -12.78504
1650 -8.80621 -4.80030
1652 -0.84735 1.00045
1655 5.85067 -9.44780
1658 -2.92198 -10.94795
1659 -5.27321 -20.89741
1661 -7.32406 -6.96891
1662 -1.64843 -0.34159
1663 7.48296 -15.54875
1667 -3.32881 1.53687
1668 -7.25552 -0.05266
1670 -9.85148 -4.12296
1671 8.81325 -7.87319
1672 4.12596 -21.23738
1673 -8.98708 -4.25599
1675 -7.73248 -2.32221
1676 -1.93505 -6.60836
1677 3.12313 -8.31994
1678 10.19207 -15.25123
1681 -6.82246 -13.46181
1685 7.27395 1.51411
1686 -6.99758 -13.77279
1687 3.11620 -11.37749
1689 -5.32897 -8.85806
1690 -4.47196 -7.62824
1696 -3.50133 -6.83026
1697 -2.11898 -15.51820
1700 5.17570 -11.92203
1701 9.62272 -8.21911
1704 10.56028 -9.62993
1707 1.30315 -21.90408
1708 0.82164 -12.65342
1710 0.33240 3.09435
1712 -0.66006 -0.21712
1713 -7.61869 -17.54082
1714 -9.82380 -18.89176
1718 -2.02524 -5.36870
1719 -10.09672 -1.04626
1723 -3.46210 -19.67988
1725 1.32008 -6.13964
1726 6.01813 -7.03291
1728 -10.38574 -4.71178
1729 8.32424 -19.08624
1730 -1.87762 -21.65276
1731 10.37500 -20.11120
1732 -7.82495 -22.24958
1734 8.32521 -21.10283
1736 -1.72267 -19.56590
1737 8.41423 -8.51431
1738 8.32694 -16.10995
1739 6.00291 -15.74540
1740 6.86914 -10.48862
1741 10.96451 -10.36753
1742 -9.13153 -20.17313
1743 9.65813 -12.07954
1744 1.47794 -17.97048
1745 7.07684 -14.39156
1746 4.31031 2.59793
1747 0.33908 -18.67670
1748 -3.79987 -16.95853
1749 6.65057 -12.00306
1750 10.03137 -7.09035
1751 6.16253 -22.07312
1752 4.11731 -13.51388
1753 -10.41698 -18.93853
1754 5.84078 -16.52161
1755 -1.19909 -7.17902
1756 -4.38875 -15.33536
1757 1.14637 -18.90129
1759 -7.08871 -4.88960
1760 5.74512 2.27490
1761 5.63321 0.98093
1762 -8.05804 0.40767
1763 4.38344 -12.49011
1764 0.93140 -15.36412
1765 -8.14862 -15.81075
1766 -7.41850 -3.20931
1767 8.24072 -9.34761
1768 9.52846 -16.39383
1769 5.50357 -16.77226
1770 11.18584 -6.33402
1771 1.21613 -16.79757
1772 -6.29148 -5.47627
1773 0.17285 -16.78983
1775 1.87501 -18.60951
1776 1.58437 -15.56353
1777 -7.19220 3.30793
1778 10.28275 -5.81727
1779 -2.85467 -7.29220
1780 -3.30438 -15.48819
1781 -1.33400 -11.14147
1782 -5.84943 -2.38701
1783 -6.45583 -11.72735
1784 -0.38859 -15.66193
1787 -8.74407 2.90212
1790 -5.15823 -7.86681
1792 -0.00623 -9.72272
1795 1.31483 -7.32110
1797 -7.96851 -1.39207
1799 -7.69591 1.95631
1800 -6.53118 -5.71875
1801 -5.61428 -1.07455
1802 6.73222 -7.77501
1803 1.16211 -6.57760
1806 7.43907 -16.08123
1810 -0.06148 -10.64385
1816 -7.96222 2.41235
1818 -1.64272 -10.58683
1821 -6.67566 -9.19466
1826 10.52979 -11.48272
1827 7.89096 -6.97941
1834 10.81495 -1.03865
1846 2.93593 -16.33384
1848 3.56880 -10.05318
1853 12.03333 -14.16855
1858 -9.74075 0.07154
1859 -10.26422 -5.14229
1861 -7.67896 -4.38029
1862 9.26487 -9.77638
1864 6.73920 -1.83827
1867 -8.51303 -8.62904
1871 -9.04181 1.82524
1872 -5.36662 -3.02981
1875 12.20202 -13.46559
1877 11.11759 -7.10812
1879 7.39499 -4.90340
1880 6.86914 -10.48862
1898 8.37299 -6.03429
1904 3.62192 -7.13580
1908 2.31964 -10.34837
1911 8.32396 -17.15142
1915 -3.12530 -5.16645
1928 1.85969 3.50807
1937 4.90949 -15.90262
1956 5.92275 -2.82985
1958 5.91377 -2.33375
1978 3.84032 0.46226
1992 3.97280 -3.83872
2008 2.42743 -4.81027
2010 3.53544 -3.07702
2024 2.99936 0.67064
2049 2.68677 -2.53634
2050 3.00996 -3.55903
2070 2.87408 -3.80837
2071 4.14527 -4.84455
2072 4.21658 -5.12532
2108 4.59670 -6.07147
2113 5.56325 -5.61574
2114 5.33823 -7.19305
2115 6.80210 -4.59317
2116 7.59692 -6.01102
2117 5.58325 -4.87657
2120 4.80631 -6.42525
2122 9.64803 -1.13257
2124 7.68996 -3.28785
2125 9.75691 -3.02282
2126 6.65002 -5.44557
2127 10.38397 -3.17009
2128 9.92441 -1.02415
2129 -0.90849 -9.51628
2130 -1.82359 -8.13123
2131 -5.70834 -15.12256
2132 -0.73477 -13.12007
2133 9.13336 -0.45891
2134 0.62130 -8.29983
2135 -4.37654 -3.24700
2136 7.14923 -2.86026
2137 -0.59063 -10.15188
2139 -1.30595 -8.77934
2140 -4.17749 -11.03470
2141 -0.05700 -8.54490
2142 10.34874 -0.00503
2145 -5.68822 -5.39073
2147 -7.58492 -3.91645
2150 -3.73249 -4.23478
2151 -6.10904 0.95404
2152 -5.75549 2.05862
2155 7.79782 -5.36453
2156 -3.80654 -8.89145
2161 5.82691 -9.97300
2164 -4.83183 1.92148
2165 -3.66575 2.44213
2166 -3.76325 -1.87338
2171 8.27259 -2.36240
2174 10.92315 -2.41401
2175 2.50215 -9.65928
2177 10.86534 -1.49677
2181 9.77473 -3.36498
2271 -7.09495 -20.07175
2278 -2.75006 -5.00633
2289 -7.20377 -15.02436
2317 -2.75492 -15.39592
2363 -5.88348 -15.66120
2389 -4.48275 -3.49283
2657 -1.03752 -6.28829
2675 1.76012 -4.77665
2681 1.93956 -3.27837
2693 -12.40946 0.12182
2697 7.74842 -8.01770
2702 3.31053 -18.96651
2725 6.30993 -0.08470
2779 0.45738 -0.47464
2814 11.78291 -16.51374
2816 4.64629 -4.30704
2831 9.48278 -15.58583
2844 -9.95729 1.54303
2848 -6.92788 -15.57163
2849 3.71562 2.81466
2850 -4.67745 -2.23677
2852 -3.21850 1.62527
2853 -10.03068 -15.58070
2855 4.78776 -14.23304
2856 -10.10967 2.76182
2858 -2.57642 3.07108
2860 -7.86453 -7.88699
2861 -9.91032 -15.78765
2862 -11.45128 -11.09731
2863 -8.44607 -10.63428
2864 -9.61912 -11.98800
2867 -3.87730 -15.46403
2878 3.79338 0.86066
2886 -5.04834 -16.36346
2887 -6.11652 -13.19891
2888 0.54154 -3.05419
2889 -11.01008 -13.42664
2890 -12.08184 -6.92626
2891 -9.60966 -9.01823
2892 -3.44714 -15.83140
2894 -3.51912 3.75899
2896 -10.89220 -11.83897
2897 2.94834 -19.24908
2903 -10.42821 -9.24921
2904 -8.76501 -16.21404
3594 -4.39452 0.98135
3596 -3.86270 0.89894
3598 -1.23011 3.32356
3603 4.27371 0.01211
3756 2.05213 -0.10429
3847 -0.40210 -8.06970
3849 4.65085 -3.83751
3894 1.51312 -0.55263
3913 -12.09978 -4.31824
3939 -8.08771 -3.17877
3940 0.64075 -1.24545
3941 -0.18675 -9.51719
3943 -10.90430 -1.22203
3947 -10.23619 -2.26485
3970 9.01204 -15.75508
3971 -10.97224 -5.46782
3972 2.87652 0.75668
3973 -11.26779 2.67761
3979 -2.33140 1.76476
3993 -3.05774 -22.72848
3994 2.81998 0.17678
3996 -10.59670 -7.49785
3997 -8.94520 -7.59660
4000 -9.61912 -11.98800
4006 -9.83474 -16.76642
4011 -10.36640 -14.55769
4012 -6.45669 3.39749
4013 -5.00935 -14.65603
4031 7.59738 -9.19364
4036 9.36404 -8.30232
4037 4.28396 0.42137
4039 -5.38613 -19.13668
4043 -7.69638 -9.54882
4046 -1.32534 3.55528
4047 8.91102 -19.96631
4080 10.67724 -8.53749
4089 -10.23453 -5.89469
4132 -9.75218 -12.07028
4146 -5.51419 -17.51387
4148 -12.47138 -5.58916
4154 5.68698 -22.91192
4159 9.83532 -13.51896
4160 -4.01637 -19.23503
4164 -1.66131 2.91523
4165 -5.31494 -22.96066
4166 -9.98578 -21.74762
4167 -11.58086 -21.45221
4456 -7.60125 -19.94037
-99
1-69 H_25.40000_46.65306
1014 -4.13660 -13.16853
1016 -3.01142 -17.11542
1024 -9.15145 -16.84971
1030 -4.73390 -4.63592
1031 6.66872 -8.65808
1035 4.44539 -7.57211
1037 0.55060 -11.59200
1042 -7.97404 -15.34459
1046 -3.40371 -13.00657
1049 -0.75957 -3.97638
1055 -1.58161 -9.17872
1056 -8.37703 -8.79164
1057 -2.31764 -3.35532
1606 5.24636 -6.74801
1621 10.03449 -8.84627
1641 8.73400 -7.03583
1652 1.73491 0.50765
1657 1.30279 -15.92040
1659 2.18987 -21.67776
1661 -6.24503 -7.40537
1662 1.12665 -0.91695
1667 -1.56133 1.01452
1668 -11.13874 -0.37343
1670 -11.14681 -4.56902
1673 -10.21223 -4.67890
1677 4.52734 -8.75756
1687 6.13681 -11.86528
1690 -3.26173 -8.06500
1696 -1.72512 -7.35360
1697 3.06980 -16.19540
1710 2.56880 2.65543
1712 2.07357 -0.72191
1726 5.82051 -7.30410
1727 0.49954 -6.84520
1728 -11.28264 -5.12870
1737 9.70346 -8.86091
1750 9.62388 -7.29612
1755 0.86459 -7.67008
1756 0.76352 -16.03682
1759 -7.93096 -5.30311
1762 -12.10965 0.15187
1772 -6.89251 -5.91855
1778 9.03455 -6.13238
1779 -0.92168 -7.85449
1781 1.57335 -11.82662
1782 -8.53353 -2.68362
1783 -2.91063 -12.23393
1784 4.74277 -16.25911
1795 3.12103 -7.78603
1797 -11.00241 -1.71956
1800 -7.04063 -6.15810
1802 7.76883 -8.24367
1803 3.02546 -7.05686
1810 2.42570 -11.19155
1834 7.01625 -1.17560
1872 -7.67173 -3.36152
2108 4.01913 -6.42148
2113 4.46696 -5.91234
2114 5.43404 -7.56077
2116 6.42640 -6.24963
2117 4.02855 -5.23251
2120 4.32526 -6.74096
2123 4.90089 -5.10029
2124 4.68513 -3.39777
2125 6.73754 -3.21060
2126 5.31111 -5.73682
2127 7.43632 -3.35756
2129 1.18361 -10.05035
2130 0.11829 -8.58139
2131 -0.61598 -15.87096
2134 2.41620 -8.64708
2135 -6.44294 -3.57877
2137 1.88272 -10.66186
2139 0.58177 -9.25494
2140 -0.96218 -11.63809
2141 2.00543 -9.12460
2145 -6.31304 -5.81608
2146 -11.05893 2.67365
2148 -9.60554 0.80955
2150 -5.19752 -4.62112
2151 -10.49830 0.71511
2152 -10.69594 1.87799
2153 -7.08500 2.25482
2155 6.35531 -5.60088
2156 -1.89996 -9.46710
2157 9.45788 -0.54815
2158 10.31256 -9.19554
2159 6.66777 -16.12694
2160 8.41357 -0.46051
2161 7.98735 -10.31875
2162 8.79745 -0.81812
2163 8.86981 -2.96157
2164 -9.68556 1.74404
2165 -8.74214 2.26956
2166 -6.74273 -2.11684
2168 5.72565 -16.30666
2170 8.92766 -18.15183
2172 7.79070 -17.22165
2174 7.71328 -2.62026
2175 4.53515 -10.12682
2176 7.56979 -7.25914
2177 7.39731 -1.57917
2178 9.26054 -3.67838
2179 8.45120 -0.03651
2180 3.96430 -16.02145
2181 6.84205 -3.54313
2183 10.33681 -19.52153
2184 8.12044 1.35693
2185 -9.60514 -8.91890
2186 -2.51307 3.46880
2188 -9.63766 -16.62994
2189 -2.65668 -18.38475
2192 5.18417 -12.53646
2194 1.68732 -5.12947
2195 -6.09324 -13.31434
2196 -8.42097 -21.72929
2197 -0.16581 -1.04443
2198 -6.32577 -13.69412
2203 6.94508 -19.31726
2204 4.50567 2.47913
2207 11.35480 -14.93598
2208 0.11763 0.79699
2209 8.65847 -5.25281
2210 2.81352 -20.37960
2211 11.79937 -11.61517
2213 8.23513 -21.12065
2214 -1.19685 -14.78590
2215 10.72685 -10.85338
2216 1.01712 -19.82702
2217 5.53869 -21.01014
2218 -2.13667 -14.34748
2219 2.48098 -14.13373
2220 -3.18342 -18.80311
2221 1.56818 -14.83964
2222 9.89097 -13.79283
2223 -8.97152 -20.40854
2224 -5.20337 -20.63502
2225 -6.33604 -21.33629
2226 4.31651 -0.06162
2227 10.27683 -18.66903
2228 10.52930 -11.84871
2229 -0.66617 -21.81877
2230 3.59046 -17.20791
2231 7.39375 1.50530
2233 -3.86933 -10.41855
2234 -2.06212 -21.14580
2235 4.41801 -18.43217
2236 9.44639 -14.39481
2237 4.48116 -5.54920
